ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm,PCA
760988,PVD-1,12/2/2018 15:00,11/30/2018 9:15,15,8,ET,CNA,0,11/30/2018 9:45,Completed,12/2/2018 23:02,18.35,0,0,0.065395095,0.020833333,2.239583333,Sun,7,1,5,0.009302325,0.652173913,0.51042997,0.671235034,0.006059092,1,0.8,2.753462704
692390,PVD-1,10/19/2018 15:00,10/17/2018 9:23,15,8,ET,CNA,0,10/17/2018 9:54,Completed,10/19/2018 22:01,18.62,0,0,0.078947368,0.021527778,2.234027778,Fri,5,0,5,0.009636307,0.652173913,0.51042997,0.682208758,0.006044061,0.666666667,0.8,2.7620875
771226,PVD-1,12/9/2018 15:00,12/7/2018 9:24,15,8,ET,Nurse,1,12/7/2018 10:43,Completed,12/9/2018 23:09,0,37.7,34.93,0.038453728,0.054861111,2.233333333,Sun,7,1,5,0.024564677,0.652173913,0.51042997,0.649419718,0.006042183,1,0.8,2.739118625
690578,PVD-1,10/18/2018 15:00,10/16/2018 9:39,15,8,ET,CNA,0,10/16/2018 10:14,Completed,10/18/2018 21:57,17.88,0,0,0.04082774,0.024305556,2.222916667,Thu,4,0,5,0.010934083,0.652173913,0.51042997,0.651342034,0.006014001,0.5,0.8,2.742159312
716652,PVD-1,11/3/2018 15:00,11/1/2018 9:58,15,8,ET,CNA,0,11/1/2018 16:03,Completed,11/3/2018 21:29,16.97,0,0,-0.010606953,0.253472222,2.209722222,Sat,6,1,5,0.114707731,0.652173913,0.51042997,0.60969366,0.005978304,0.833333333,0.8,2.714979037
740344,PVD-1,11/25/2018 7:00,11/16/2018 12:13,7,8,DT,CNA,0,,Deleted,11/22/2018 14:16,16.56,0,0,-0.035628019,6.085416667,8.782638889,Sun,7,1,5,0.692891595,0.304347826,0.51042997,0.589433275,0.023761033,1,0.8,-2.596095471
740350,PVD-1,11/25/2018 7:00,11/16/2018 12:13,7,8,DT,CNA,0,,Deleted,11/22/2018 14:16,16.72,0,0,-0.025717703,6.085416667,8.782638889,Sun,7,1,5,0.692891595,0.304347826,0.51042997,0.597457986,0.023761033,1,0.8,-2.590446591
740356,PVD-1,11/20/2018 15:00,11/16/2018 12:16,15,4,ET,CNA,0,11/16/2018 17:50,Deleted,11/20/2018 10:26,15.86,0,0,-0.081336696,0.231944444,4.113888889,Tue,2,0,5,0.056380824,0.652173913,0.425287356,0.552421446,0.011129941,0.166666667,0.8,4.794188083
740360,PVD-1,11/20/2018 15:00,11/16/2018 12:16,15,4,ET,CNA,0,11/17/2018 21:09,Deleted,11/19/2018 13:40,17.1,0,0,-0.002923977,1.370138889,4.113888889,Tue,2,0,5,0.333051992,0.652173913,0.425287356,0.61591482,0.011129941,0.166666667,0.8,4.838883333
695898,PVD-1,10/21/2018 15:00,10/19/2018 9:59,15,8,ET,CNA,0,10/19/2018 10:20,Completed,10/21/2018 21:57,18.77,0,0,0.086307938,0.014583333,2.209027778,Sun,7,1,5,0.006601697,0.652173913,0.51042997,0.688168856,0.005976425,1,0.8,2.770333025
740370,PVD-1,11/22/2018 15:00,11/16/2018 12:18,15,8,ET,CNA,0,,Deleted,11/20/2018 10:27,18.79,0,0,0.087280468,3.922916667,6.1125,Thu,4,0,5,0.641785958,0.652173913,0.51042997,0.688956345,0.016537093,0.5,0.8,2.138524867
740376,PVD-1,11/23/2018 15:00,11/16/2018 12:18,15,4,ET,CNA,0,11/18/2018 10:27,Deleted,11/20/2018 10:28,16.82,0,0,-0.019619501,1.922916667,7.1125,Fri,5,0,5,0.270357352,0.652173913,0.425287356,0.602395902,0.019242548,0.666666667,0.8,4.343591884
740382,PVD-1,11/24/2018 15:00,11/16/2018 12:18,15,4,ET,CNA,0,11/20/2018 21:41,Deleted,11/22/2018 13:57,16.55,0,0,-0.036253776,4.390972222,8.1125,Sat,6,1,5,0.541260058,0.652173913,0.425287356,0.588926579,0.021948003,0.833333333,0.8,4.172110348
740384,PVD-1,11/24/2018 15:00,11/16/2018 12:18,15,8,ET,CNA,0,,Deleted,11/20/2018 10:28,16.64,0,0,-0.030649038,3.923611111,8.1125,Sat,6,1,5,0.48365006,0.652173913,0.51042997,0.59346492,0.021948003,0.833333333,0.8,1.747305048
748988,PVD-1,11/25/2018 15:00,11/23/2018 10:06,15,8,ET,CNA,0,11/23/2018 10:06,Completed,11/25/2018 23:00,16.07,0,0,-0.067205974,0,2.204166667,Sun,7,1,5,0,0.652173913,0.51042997,0.563863559,0.005963273,1,0.8,2.683617595
748990,PVD-1,11/25/2018 15:00,11/23/2018 10:06,15,8,ET,CNA,0,11/23/2018 10:07,Completed,11/25/2018 23:01,16.05,0,0,-0.068535826,0.000694444,2.204166667,Sun,7,1,5,0.00031506,0.652173913,0.51042997,0.562786734,0.005963273,1,0.8,2.682859579
748994,PVD-1,11/25/2018 15:00,11/23/2018 10:06,15,8,ET,CNA,0,11/23/2018 10:14,Completed,11/25/2018 21:19,17.56,0,0,0.023348519,0.005555556,2.204166667,Sun,7,1,5,0.002520479,0.652173913,0.51042997,0.63718853,0.005963273,1,0.8,2.735233656
690686,PVD-1,10/18/2018 15:00,10/16/2018 10:08,15,8,ET,CNA,0,10/16/2018 10:19,Completed,10/18/2018 21:57,18.01,0,0,0.047751249,0.007638889,2.202777778,Thu,4,0,5,0.003467844,0.652173913,0.51042997,0.656948228,0.005959516,0.5,0.8,2.749368212
678578,PVD-1,10/7/2018 19:00,10/5/2018 14:14,19,4,ET,CNA,0,,Incompleted,10/7/2018 17:01,18.06,0,0,0.050387597,,2.198611111,Sun,7,1,5,0,0.826086957,0.425287356,0.659082966,0.005948243,1,0.8,7.29554593
678322,PVD-1,10/7/2018 15:00,10/5/2018 10:34,15,8,ET,CNA,0,10/5/2018 12:02,Completed,10/7/2018 22:01,18.21,0,0,0.058209775,0.061111111,2.184722222,Sun,7,1,5,0.027972028,0.652173913,0.51042997,0.665416843,0.005910667,1,0.8,2.758254572
740590,PVD-1,11/17/2018 7:00,11/16/2018 13:56,7,4,DT,Nurse,1,11/16/2018 14:17,Deleted,11/16/2018 14:26,0,37.46,32.68,0.004318424,0.014583333,0.711111111,Sat,6,1,5,0.020507812,0.304347826,0.425287356,0.621779232,0.001923879,0.833333333,0.8,1.162261502
730434,PVD-1,11/11/2018 15:00,11/9/2018 10:45,15,8,ET,CNA,0,11/9/2018 19:25,Completed,11/11/2018 23:01,18.73,0,0,0.084356647,0.361111111,2.177083333,Sun,7,1,5,0.165869218,0.652173913,0.51042997,0.686588831,0.005890001,1,0.8,2.774395789
730436,PVD-1,11/11/2018 15:00,11/9/2018 10:45,15,8,ET,CNA,0,11/10/2018 11:38,Completed,11/11/2018 23:05,18.91,0,0,0.093072448,1.036805556,2.177083333,Sun,7,1,5,0.476236045,0.652173913,0.51042997,0.693646303,0.005890001,1,0.8,2.779363795
730438,PVD-1,11/11/2018 15:00,11/9/2018 10:45,15,8,ET,CNA,0,11/10/2018 9:36,Completed,11/11/2018 23:04,18.67,0,0,0.081414033,0.952083333,2.177083333,Sun,7,1,5,0.437320574,0.652173913,0.51042997,0.684206099,0.005890001,1,0.8,2.772718499
730440,PVD-1,11/11/2018 15:00,11/9/2018 10:45,15,8,ET,CNA,0,11/9/2018 14:01,Completed,11/11/2018 23:09,18.79,0,0,0.087280468,0.136111111,2.177083333,Sun,7,1,5,0.062519936,0.652173913,0.51042997,0.688956345,0.005890001,1,0.8,2.776062367
695954,PVD-1,10/21/2018 15:00,10/19/2018 10:47,15,8,ET,CNA,0,10/20/2018 17:17,Completed,10/21/2018 22:02,18.58,0,0,0.076964478,1.270833333,2.175694444,Sun,7,1,5,0.584104692,0.652173913,0.51042997,0.680603147,0.005886243,1,0.8,2.770407253
742880,PVD-1,11/21/2018 15:00,11/19/2018 11:01,15,8,ET,CNA,0,11/20/2018 16:01,Completed,11/21/2018 22:56,17.16,0,0,0.000582751,1.208333333,2.165972222,Wed,3,0,5,0.557871112,0.652173913,0.51042997,0.618754334,0.00585994,0.333333333,0.8,2.728444668
764594,PVD-1,12/5/2018 15:00,12/3/2018 11:12,15,8,ET,CNA,0,12/3/2018 11:26,Completed,12/5/2018 22:53,17.91,0,0,0.042434394,0.009722222,2.158333333,Wed,3,0,5,0.004504504,0.652173913,0.51042997,0.652642995,0.005839273,0.333333333,0.8,2.753537605
764596,PVD-1,12/5/2018 15:00,12/3/2018 11:12,15,8,ET,CNA,0,12/3/2018 13:11,Completed,12/6/2018 16:40,17.89,0,0,0.04136389,0.082638889,2.158333333,Wed,3,0,5,0.038288288,0.652173913,0.51042997,0.651776172,0.005839273,0.333333333,0.8,2.752927417
730686,PVD-1,11/11/2018 15:00,11/9/2018 11:23,15,8,ET,CNA,0,11/9/2018 11:56,Completed,11/11/2018 23:04,17.3,0,0,0.00867052,0.022916667,2.150694444,Sun,7,1,5,0.010655473,0.652173913,0.51042997,0.625303268,0.005818607,1,0.8,2.735529696
733778,PVD-1,11/14/2018 15:00,11/12/2018 11:26,15,8,ET,CNA,0,11/12/2018 12:37,Completed,11/14/2018 22:58,17.01,0,0,-0.008230453,0.049305556,2.148611111,Wed,3,0,5,0.022947641,0.652173913,0.51042997,0.611617991,0.00581297,0.333333333,0.8,2.726233642
733780,PVD-1,11/14/2018 15:00,11/12/2018 11:26,15,8,ET,CNA,0,11/12/2018 11:41,Completed,11/14/2018 23:02,17.39,0,0,0.013801035,0.010416667,2.148611111,Wed,3,0,5,0.004848093,0.652173913,0.51042997,0.629457616,0.00581297,0.333333333,0.8,2.73879159
749772,PVD-1,11/25/2018 23:00,11/23/2018 19:30,23,8,NT,Nurse,1,11/24/2018 0:54,Completed,11/26/2018 7:43,0,37.7,32.03,-0.001536007,0.225,2.145833333,Sun,7,1,5,0.104854369,1,0.51042997,0.617038705,0.005805455,1,0.8,6.962499476
740888,PVD-1,11/18/2018 15:00,11/16/2018 16:05,15,4,ET,CNA,0,11/16/2018 16:21,Deleted,11/17/2018 18:04,17.69,0,0,0.030525721,0.011111111,1.954861111,Sun,7,1,5,0.005683837,0.652173913,0.425287356,0.643000148,0.005288789,1,0.8,5.207712161
708090,PVD-1,10/28/2018 15:00,10/26/2018 11:45,15,8,ET,CNA,0,10/26/2018 15:14,Completed,10/28/2018 22:01,17.15,0,0,0,0.145138889,2.135416667,Sun,7,1,5,0.06796748,0.652173913,0.51042997,0.618282461,0.005777273,1,0.8,2.7330625
740936,PVD-1,11/25/2018 15:00,11/16/2018 17:25,15,4,ET,CNA,0,11/24/2018 20:44,Deleted,11/25/2018 15:33,16.68,0,0,-0.028177458,8.138194444,8.899305556,Sun,7,1,5,0.914475224,0.652173913,0.425287356,0.595466241,0.02407667,1,0.8,4.049251349
740942,PVD-1,11/28/2018 15:00,11/16/2018 17:31,15,4,ET,CNA,0,11/22/2018 21:26,Deleted,11/28/2018 10:46,16.39,0,0,-0.046369738,6.163194444,11.89513889,Wed,3,0,5,0.518127153,0.652173913,0.425287356,0.580735349,0.032181761,0.333333333,0.8,3.553556749
740944,PVD-1,11/28/2018 15:00,11/16/2018 17:31,15,4,ET,CNA,0,11/25/2018 10:12,Deleted,11/28/2018 10:49,16.55,0,0,-0.036253776,8.695138889,11.89513889,Wed,3,0,5,0.730982544,0.652173913,0.425287356,0.588926579,0.032181761,0.333333333,0.8,3.559322848
740946,PVD-1,11/28/2018 15:00,11/16/2018 17:31,15,4,ET,CNA,0,11/20/2018 21:15,Deleted,11/28/2018 10:49,16.25,0,0,-0.055384615,4.155555556,11.89513889,Wed,3,0,5,0.349349057,0.652173913,0.425287356,0.573435705,0.032181761,0.333333333,0.8,3.548418269
740952,PVD-1,11/28/2018 23:00,11/16/2018 17:31,23,4,NT,CNA,0,11/17/2018 3:13,Deleted,11/28/2018 16:24,16.42,0,0,-0.044457978,0.404166667,12.22847222,Wed,3,0,5,0.033051281,1,0.425287356,0.582283365,0.03308358,0.333333333,0.8,7.732646453
740954,PVD-1,11/28/2018 23:00,11/16/2018 17:31,23,4,NT,Nurse,1,11/17/2018 10:22,Deleted,11/28/2018 16:24,0,37.63,30.66,-0.022654938,0.702083333,12.22847222,Wed,3,0,5,0.057413822,1,0.425287356,0.599938008,0.03308358,0.333333333,0.8,7.745074186
769064,PVD-1,12/7/2018 18:00,12/5/2018 14:55,18,5,ET,CNA,0,12/5/2018 23:26,Incompleted,12/7/2018 17:51,18,0,0,0.047222222,0.354861111,2.128472222,Fri,5,0,5,0.166721044,0.782608696,0.44657301,0.656519857,0.005758486,0.666666667,0.8,6.169104167
778522,PVD-1,12/14/2018 15:00,12/12/2018 11:59,15,8,ET,CNA,0,12/12/2018 14:58,Completed,12/14/2018 23:01,16.81,0,0,-0.020226056,0.124305556,2.125694444,Fri,5,0,5,0.058477622,0.652173913,0.51042997,0.601904754,0.00575097,0.666666667,0.8,2.723108648
778524,PVD-1,12/14/2018 15:00,12/12/2018 11:59,15,8,ET,CNA,0,12/12/2018 12:22,Completed,12/14/2018 23:02,17.13,0,0,-0.001167542,0.015972222,2.125694444,Fri,5,0,5,0.007513884,0.652173913,0.51042997,0.617337064,0.00575097,0.666666667,0.8,2.733972001
719370,PVD-1,11/4/2018 15:00,11/2/2018 12:03,15,8,ET,CNA,0,11/2/2018 13:23,Completed,11/4/2018 23:11,18.24,0,0,0.059758772,0.055555556,2.122916667,Sun,7,1,5,0.026169447,0.652173913,0.51042997,0.666671117,0.005743455,1,0.8,2.76915
719372,PVD-1,11/4/2018 15:00,11/2/2018 12:03,15,8,ET,CNA,0,11/3/2018 16:44,Completed,11/4/2018 23:03,17.03,0,0,-0.007046389,1.195138889,2.122916667,Sun,7,1,5,0.562970232,0.652173913,0.51042997,0.612576767,0.005743455,1,0.8,2.731071058
741026,PVD-1,11/17/2018 0:00,11/16/2018 21:47,0,8,NT,CNA,0,,Deleted,11/16/2018 21:51,18.26,0,0,0.060788609,0.002777778,0.092361111,Sat,6,1,5,0.03007519,0,0.51042997,0.66750501,0.000249879,0.833333333,0.8,-4.836312993
741028,PVD-1,11/17/2018 0:00,11/16/2018 21:47,0,8,NT,CNA,0,,Deleted,11/16/2018 22:05,18.28,0,0,0.061816193,0.0125,0.092361111,Sat,6,1,5,0.135338346,0,0.51042997,0.668337079,0.000249879,0.833333333,0.8,-4.83572727
741030,PVD-1,11/17/2018 0:00,11/16/2018 21:47,0,8,NT,Nurse,1,,Deleted,11/16/2018 22:05,0,41.06,33.76,0.066598426,0.0125,0.092361111,Sat,6,1,5,0.135338346,0,0.51042997,0.672209411,0.000249879,0.833333333,0.8,-4.833001397
741032,PVD-1,11/17/2018 0:00,11/16/2018 21:49,0,8,NT,CNA,0,,Deleted,11/16/2018 22:04,18.35,0,0,0.065395095,0.010416667,0.090972222,Sat,6,1,5,0.114503821,0,0.51042997,0.671235034,0.000246121,0.833333333,0.8,-4.833462296
741034,PVD-1,11/17/2018 0:00,11/16/2018 21:49,0,8,NT,CNA,0,,Deleted,11/16/2018 21:51,18.36,0,0,0.065904139,0.001388889,0.090972222,Sat,6,1,5,0.015267177,0,0.51042997,0.671647224,0.000246121,0.833333333,0.8,-4.833172141
741036,PVD-1,11/17/2018 0:00,11/16/2018 21:49,0,8,NT,Nurse,1,,Deleted,11/16/2018 21:52,0,41.05,33.75,0.066348854,0.002083333,0.090972222,Sat,6,1,5,0.02290076,0,0.51042997,0.672007325,0.000246121,0.833333333,0.8,-4.832918653
756908,PVD-1,11/30/2018 15:00,11/28/2018 12:10,15,8,ET,CNA,0,11/28/2018 12:13,Completed,11/30/2018 23:08,17.89,0,0,0.04136389,0.002083333,2.118055556,Fri,5,0,5,0.000983606,0.652173913,0.51042997,0.651776172,0.005730304,0.666666667,0.8,2.759452417
756910,PVD-1,11/30/2018 15:00,11/28/2018 12:10,15,8,ET,CNA,0,11/28/2018 12:21,Completed,11/30/2018 22:58,17.74,0,0,0.033258174,0.007638889,2.118055556,Fri,5,0,5,0.003606557,0.652173913,0.51042997,0.645212706,0.005730304,0.666666667,0.8,2.754832159
741068,PVD-1,12/1/2018 15:00,11/17/2018 5:00,15,8,ET,CNA,0,,Deleted,11/18/2018 5:04,14.57,0,0,-0.177076184,1.002777778,14.41666667,Sat,6,1,5,0.06955684,0.652173913,0.51042997,0.474898013,0.039003641,0.833333333,0.8,0.642566575
741086,PVD-1,11/23/2018 7:00,11/17/2018 5:01,7,8,DT,CNA,0,,Deleted,11/19/2018 11:03,15.94,0,0,-0.075909661,2.251388889,6.082638889,Fri,5,0,5,0.370133577,0.304347826,0.51042997,0.556815896,0.016456305,0.666666667,0.8,-2.181656007
741088,PVD-1,11/30/2018 7:00,11/17/2018 5:01,7,8,DT,CNA,0,11/19/2018 14:12,Deleted,11/26/2018 11:14,14.42,0,0,-0.189320388,2.382638889,13.08263889,Fri,5,0,5,0.182122193,0.304347826,0.51042997,0.464983476,0.035394489,0.666666667,0.8,-3.380300121
741090,PVD-1,12/1/2018 7:00,11/17/2018 5:01,7,8,DT,CNA,0,,Deleted,11/26/2018 11:16,14.58,0,0,-0.176268861,9.260416667,14.08263889,Sat,6,1,5,0.657576804,0.304347826,0.51042997,0.475551729,0.038099944,0.833333333,0.8,-3.534860751
741092,PVD-1,12/1/2018 15:00,11/17/2018 5:01,15,8,ET,CNA,0,,Deleted,11/18/2018 5:04,14.57,0,0,-0.177076184,1.002083333,14.41597222,Sat,6,1,5,0.069512019,0.652173913,0.51042997,0.474898013,0.039001762,0.833333333,0.8,0.642679075
741094,PVD-1,12/1/2018 15:00,11/17/2018 5:01,15,8,ET,CNA,0,,Deleted,11/26/2018 11:16,14.6,0,0,-0.174657534,9.260416667,14.41597222,Sat,6,1,5,0.642371983,0.652173913,0.51042997,0.476856474,0.039001762,0.833333333,0.8,0.644057706
741096,PVD-1,12/1/2018 23:00,11/17/2018 5:01,23,8,NT,CNA,0,,Deleted,11/26/2018 11:16,14.37,0,0,-0.193458594,9.260416667,14.74930556,Sat,6,1,5,0.627854419,1,0.51042997,0.461632633,0.039903581,0.833333333,0.8,4.811341101
741110,PVD-1,12/1/2018 15:00,11/17/2018 5:01,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,14.59,0,0,-0.175462646,1.811805556,14.41597222,Sat,6,1,5,0.125680428,0.652173913,0.51042997,0.476204548,0.039001762,0.833333333,0.8,0.643598792
741112,PVD-1,12/1/2018 15:00,11/17/2018 5:01,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,14.49,0,0,-0.183574879,1.811805556,14.41597222,Sat,6,1,5,0.125680428,0.652173913,0.51042997,0.469635805,0.039001762,0.833333333,0.8,0.638974819
741114,PVD-1,12/1/2018 23:00,11/17/2018 5:01,23,8,NT,CNA,0,,Deleted,11/18/2018 5:04,14.53,0,0,-0.180316586,1.002083333,14.74930556,Sat,6,1,5,0.067941052,1,0.51042997,0.472274152,0.039903581,0.833333333,0.8,4.818832045
741116,PVD-1,12/1/2018 23:00,11/17/2018 5:01,23,8,NT,CNA,0,,Deleted,11/18/2018 5:04,14.5,0,0,-0.182758621,1.002083333,14.74930556,Sat,6,1,5,0.067941052,1,0.51042997,0.470296756,0.039903581,0.833333333,0.8,4.817440085
741118,PVD-1,11/30/2018 7:00,11/17/2018 5:01,7,8,DT,CNA,0,11/21/2018 8:40,Deleted,11/23/2018 11:13,14.52,0,0,-0.181129477,4.152083333,13.08263889,Fri,5,0,5,0.317373534,0.304347826,0.51042997,0.471615928,0.035394489,0.666666667,0.8,-3.375631302
741148,PVD-1,12/1/2018 15:00,11/17/2018 5:02,15,8,ET,CNA,0,,Deleted,11/18/2018 5:04,14.51,0,0,-0.181943487,1.001388889,14.41527778,Sat,6,1,5,0.069467193,0.652173913,0.51042997,0.470956797,0.038999884,0.833333333,0.8,0.640017212
741222,PVD-1,11/24/2018 7:00,11/17/2018 5:03,7,8,DT,CNA,0,,Deleted,11/19/2018 11:04,15.71,0,0,-0.091661362,2.250694444,7.08125,Sat,6,1,5,0.31783858,0.304347826,0.51042997,0.544061222,0.019158002,0.833333333,0.8,-2.352409476
741224,PVD-1,11/24/2018 7:00,11/17/2018 5:03,7,8,DT,CNA,0,,Deleted,11/19/2018 11:04,15.75,0,0,-0.088888889,2.250694444,7.08125,Sat,6,1,5,0.31783858,0.304347826,0.51042997,0.546306185,0.019158002,0.833333333,0.8,-2.350829167
741226,PVD-1,11/24/2018 15:00,11/17/2018 5:03,15,8,ET,CNA,0,,Deleted,11/19/2018 11:05,15.52,0,0,-0.105025773,2.251388889,7.414583333,Sat,6,1,5,0.303643346,0.652173913,0.51042997,0.533239616,0.020059821,0.833333333,0.8,1.817972809
741228,PVD-1,11/24/2018 15:00,11/17/2018 5:03,15,8,ET,CNA,0,,Deleted,11/19/2018 11:05,15.58,0,0,-0.100770218,2.251388889,7.414583333,Sat,6,1,5,0.303643346,0.652173913,0.51042997,0.53668548,0.020059821,0.833333333,0.8,1.820398476
741230,PVD-1,11/24/2018 23:00,11/17/2018 5:03,23,8,NT,CNA,0,,Deleted,11/19/2018 11:05,15.75,0,0,-0.088888889,2.251388889,7.747916667,Sat,6,1,5,0.290579905,1,0.51042997,0.546306185,0.020961639,0.833333333,0.8,6.005170833
741232,PVD-1,11/24/2018 23:00,11/17/2018 5:03,23,8,NT,CNA,0,,Deleted,11/19/2018 11:05,15.7,0,0,-0.092356688,2.251388889,7.747916667,Sat,6,1,5,0.290579905,1,0.51042997,0.543498193,0.020961639,0.833333333,0.8,6.003194188
741244,PVD-1,11/24/2018 15:00,11/17/2018 5:04,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,15.46,0,0,-0.10931436,1.809722222,7.413888889,Sat,6,1,5,0.244098913,0.652173913,0.51042997,0.529767005,0.020057942,0.833333333,0.8,1.815640815
741246,PVD-1,11/24/2018 15:00,11/17/2018 5:04,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,15.54,0,0,-0.103603604,1.809722222,7.413888889,Sat,6,1,5,0.244098913,0.652173913,0.51042997,0.534391193,0.020057942,0.833333333,0.8,1.818895946
741248,PVD-1,11/24/2018 15:00,11/17/2018 5:04,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,15.64,0,0,-0.096547315,1.809722222,7.413888889,Sat,6,1,5,0.244098913,0.652173913,0.51042997,0.540104904,0.020057942,0.833333333,0.8,1.82291803
741250,PVD-1,11/24/2018 23:00,11/17/2018 5:04,23,8,NT,CNA,0,,Deleted,11/18/2018 5:03,15.55,0,0,-0.102893891,0.999305556,7.747222222,Sat,6,1,5,0.128988885,1,0.51042997,0.534965871,0.02095976,0.833333333,0.8,5.997300482
741252,PVD-1,11/24/2018 23:00,11/17/2018 5:04,23,8,NT,CNA,0,,Deleted,11/18/2018 5:03,15.69,0,0,-0.0930529,0.999305556,7.747222222,Sat,6,1,5,0.128988885,1,0.51042997,0.542934448,0.02095976,0.833333333,0.8,6.002909847
741270,PVD-1,11/24/2018 15:00,11/17/2018 5:04,15,8,ET,CNA,0,,Deleted,11/22/2018 0:30,15.51,0,0,-0.105738233,4.809722222,7.413888889,Sat,6,1,5,0.648744848,0.652173913,0.51042997,0.532662714,0.020057942,0.833333333,0.8,1.817679207
678498,PVD-1,10/7/2018 15:00,10/5/2018 12:55,15,8,ET,CNA,0,10/7/2018 4:27,Completed,10/7/2018 21:58,16.7,0,0,-0.026946108,1.647222222,2.086805556,Sun,7,1,5,0.789351081,0.652173913,0.51042997,0.596463305,0.005645758,1,0.8,2.725578218
780038,PVD-1,12/15/2018 15:00,12/13/2018 12:57,15,8,ET,CNA,0,12/13/2018 15:00,Completed,12/15/2018 23:08,17.8,0,0,0.036516854,0.085416667,2.085416667,Sat,6,1,5,0.040959041,0.652173913,0.51042997,0.647851367,0.005642001,0.833333333,0.8,2.761977107
774690,PVD-1,12/12/2018 15:00,12/10/2018 13:00,15,8,ET,CNA,0,12/10/2018 13:31,Completed,12/12/2018 22:59,17.27,0,0,0.006948466,0.021527778,2.083333333,Wed,3,0,5,0.010333333,0.652173913,0.51042997,0.623908864,0.005636364,0.333333333,0.8,2.745460626
722742,PVD-1,11/7/2018 15:00,11/5/2018 13:04,15,8,ET,CNA,0,11/7/2018 10:16,Completed,11/7/2018 22:59,17.22,0,0,0.004065041,1.883333333,2.080555556,Wed,3,0,5,0.905206942,0.652173913,0.51042997,0.621574059,0.005628849,0.333333333,0.8,2.744267073
722744,PVD-1,11/7/2018 15:00,11/5/2018 13:04,15,8,ET,CNA,0,11/5/2018 13:22,Completed,11/7/2018 23:00,17.36,0,0,0.012096774,0.0125,2.080555556,Wed,3,0,5,0.006008011,0.652173913,0.51042997,0.628077619,0.005628849,0.333333333,0.8,2.748845161
741592,PVD-1,12/2/2018 15:00,11/18/2018 5:01,15,8,ET,CNA,0,,Deleted,11/23/2018 16:34,14.76,0,0,-0.161924119,5.48125,14.41597222,Sun,7,1,5,0.380220627,0.652173913,0.51042997,0.487167142,0.039001762,1,0.8,0.651315753
741622,PVD-1,12/2/2018 7:00,11/18/2018 5:01,7,8,DT,CNA,0,,Deleted,11/26/2018 11:17,14.83,0,0,-0.156439649,8.261111111,14.08263889,Sun,7,1,5,0.586616697,0.304347826,0.51042997,0.491608099,0.038099944,1,0.8,-3.5235581
741624,PVD-1,12/2/2018 7:00,11/18/2018 5:01,7,8,DT,CNA,0,,Deleted,11/26/2018 11:17,14.76,0,0,-0.161924119,8.261111111,14.08263889,Sun,7,1,5,0.586616697,0.304347826,0.51042997,0.487167142,0.038099944,1,0.8,-3.526684248
741626,PVD-1,12/2/2018 15:00,11/18/2018 5:01,15,8,ET,CNA,0,11/19/2018 2:11,Deleted,11/26/2018 11:17,14.82,0,0,-0.157219973,0.881944444,14.41597222,Sun,7,1,5,0.061178284,0.652173913,0.51042997,0.490976244,0.039001762,1,0.8,0.653997116
741634,PVD-1,12/2/2018 7:00,11/18/2018 5:01,7,8,DT,CNA,0,,Deleted,11/19/2018 0:30,14.61,0,0,-0.173853525,0.811805556,14.08263889,Sun,7,1,5,0.057645841,0.304347826,0.51042997,0.477507507,0.038099944,1,0.8,-3.533484009
741636,PVD-1,12/2/2018 7:00,11/18/2018 5:01,7,8,DT,CNA,0,,Deleted,11/19/2018 0:30,14.62,0,0,-0.173050616,0.811805556,14.08263889,Sun,7,1,5,0.057645841,0.304347826,0.51042997,0.478157649,0.038099944,1,0.8,-3.533026351
741638,PVD-1,12/2/2018 15:00,11/18/2018 5:01,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,14.86,0,0,-0.15410498,0.811805556,14.41597222,Sun,7,1,5,0.056312925,0.652173913,0.51042997,0.493498557,0.039001762,1,0.8,0.655772662
741640,PVD-1,12/2/2018 15:00,11/18/2018 5:01,15,8,ET,CNA,0,,Deleted,11/19/2018 0:30,14.78,0,0,-0.160351827,0.811805556,14.41597222,Sun,7,1,5,0.056312925,0.652173913,0.51042997,0.488440279,0.039001762,1,0.8,0.652211959
741688,PVD-1,12/1/2018 15:00,11/18/2018 5:02,15,8,ET,CNA,0,,Deleted,11/18/2018 14:35,14.67,0,0,-0.169052488,0.397916667,13.41527778,Sat,6,1,5,0.029661456,0.652173913,0.51042997,0.481395065,0.036294429,0.833333333,0.8,0.809365081
741696,PVD-1,12/2/2018 15:00,11/18/2018 5:02,15,8,ET,CNA,0,,Deleted,11/26/2018 5:02,14.54,0,0,-0.179504814,8,14.41527778,Sun,7,1,5,0.55496676,0.652173913,0.51042997,0.472931471,0.038999884,1,0.8,0.641407256
